ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x050101,327937,173,137,0x057EFF,0x0AFEFF,360191
0x050101,327937,174,4,0x050000,0x0A8000,327680
0x050101,327937,175,66,0x050C24,0x0A8C24,330788
0x050101,327937,176,32,0x050409,0x0A8409,328713
0x050101,327937,177,1,0x05081B,0x0A881B,329755
0x050101,327937,178,18,0x050B01,0x0A8B01,330497
0x050101,327937,179,226,0x05001F,0x0A801F,327711
0x050101,327937,180,27,0x05021B,0x0A821B,328219
0x050101,327937,181,2,0x051001,0x0A9001,331777
0x050101,327937,182,2,0x057FFF,0x0AFFFF,360447
0x050101,327937,183,134,0x057F02,0x0AFF02,360194
0x050101,327937,184,1,0x0502FD,0x0A82FD,328445
0x050101,327937,185,16,0x052192,0x0AA192,336274
0x050101,327937,186,8,0x05145E,0x0A945E,332894
0x050101,327937,187,26,0x054AAF,0x0ACAAF,346799
0x050101,327937,188,1,0x0501BA,0x0A81BA,328122
0x050101,327937,189,26,0x052C2E,0x0AAC2E,338990
0x050101,327937,190,50,0x0525B3,0x0AA5B3,337331
0x050101,327937,191,5,0x0530A2,0x0AB0A2,340130
0x050101,327937,192,27,0x056F01,0x0AEF01,356097
0x050101,327937,193,9,0x053FAB,0x0ABFAB,343979
0x050101,327937,194,10,0x0570B9,0x0AF0B9,356537
0x050101,327937,195,12,0x057DD6,0x0AFDD6,359894
0x050101,327937,196,3,0x051021,0x0A9021,331809
0x050101,327937,197,11,0x0572FF,0x0AF2FF,357119
0x050101,327937,198,5,0x052030,0x0AA030,335920
0x050101,327937,199,33,0x050408,0x0A8408,328712
0x050101,327937,200,7,0x051608,0x0A9608,333320
0x050101,327937,201,31,0x05436E,0x0AC36E,344942
0x050101,327937,202,11,0x053494,0x0AB494,341140
0x050101,327937,203,2,0x0526C8,0x0AA6C8,337608
0x050101,327937,204,19,0x052EA4,0x0AAEA4,339620
0x050101,327937,205,25,0x0520A0,0x0AA0A0,336032
0x050101,327937,206,3,0x051321,0x0A9321,332577
0x050101,327937,207,2,0x051B00,0x0A9B00,334592
0x050101,327937,208,18,0x050130,0x0A8130,327984
0x050101,327937,209,4,0x05350F,0x0AB50F,341263
0x050101,327937,210,5,0x052400,0x0AA400,336896
0x050101,327937,211,42,0x05020C,0x0A820C,328204
0x050101,327937,212,55,0x051104,0x0A9104,332036
0x050101,327937,213,29,0x050C90,0x0A8C90,330896
0x050101,327937,214,2,0x050002,0x0A8002,327682
0x050101,327937,215,19,0x050B00,0x0A8B00,330496
0x050101,327937,216,129,0x050080,0x0A8080,327808
0x050101,327937,217,23,0x051124,0x0A9124,332068
0x050101,327937,218,38,0x050403,0x0A8403,328707
0x050101,327937,219,3,0x051011,0x0A9011,331793
0x050101,327937,220,7,0x050311,0x0A8311,328465
0x050101,327937,221,4,0x050000,0x0A8000,327680
0x050101,327937,222,5,0x05000B,0x0A800B,327691
0x050101,327937,223,5,0x052400,0x0AA400,336896
0x050101,327937,224,38,0x050913,0x0A8913,330003
0x050101,327937,225,55,0x051104,0x0A9104,332036
0x050101,327937,226,14,0x051390,0x0A9390,332688
0x050101,327937,227,7,0x050009,0x0A8009,327689
0x050101,327937,228,19,0x050B00,0x0A8B00,330496
0x050101,327937,229,129,0x050080,0x0A8080,327808
0x050101,327937,230,23,0x051124,0x0A9124,332068
0x050101,327937,231,26,0x05040F,0x0A840F,328719
0x050101,327937,232,3,0x051011,0x0A9011,331793
0x050101,327937,233,51,0x050F11,0x0A8F11,331537
0x050101,327937,234,4,0x050000,0x0A8000,327680
0x050101,327937,235,5,0x05000B,0x0A800B,327691
0x050101,327937,236,5,0x052400,0x0AA400,336896
0x050101,327937,237,8,0x05100C,0x0A900C,331788
0x050101,327937,238,55,0x051104,0x0A9104,332036
0x050101,327937,239,29,0x050C90,0x0A8C90,330896
0x050101,327937,240,241,0x050010,0x0A8010,327696
0x050101,327937,241,19,0x050B00,0x0A8B00,330496
0x050101,327937,242,129,0x050080,0x0A8080,327808
0x050101,327937,243,33,0x050724,0x0A8724,329508
0x050101,327937,244,26,0x05040F,0x0A840F,328719
0x050101,327937,245,3,0x051011,0x0A9011,331793
0x050101,327937,246,9,0x050F07,0x0A8F07,331527
0x050101,327937,247,4,0x050000,0x0A8000,327680
0x050101,327937,248,5,0x05000B,0x0A800B,327691
0x050101,327937,249,5,0x052400,0x0AA400,336896
0x050101,327937,250,9,0x050905,0x0A8905,329989
0x050101,327937,251,55,0x051104,0x0A9104,332036
0x050101,327937,252,4,0x050590,0x0A8590,329104
0x050101,327937,253,7,0x050009,0x0A8009,327689
0x050101,327937,254,19,0x050B00,0x0A8B00,330496
0x050101,327937,255,129,0x050080,0x0A8080,327808
0x050101,327937,256,33,0x050724,0x0A8724,329508
0x050101,327937,257,38,0x050403,0x0A8403,328707
0x050101,327937,258,3,0x051011,0x0A9011,331793
0x050101,327937,259,7,0x050307,0x0A8307,328455
0x050101,327937,260,4,0x050000,0x0A8000,327680
0x050101,327937,261,5,0x05000B,0x0A800B,327691
0x050101,327937,262,6,0x050D00,0x0A8D00,331008
0x050101,327937,263,9,0x050007,0x0A8007,327687
0x050101,327937,264,19,0x050459,0x0A8459,328793
0x050101,327937,265,2,0x05100A,0x0A900A,331786
0x050101,327937,266,2,0x057FFF,0x0AFFFF,360447
0x050101,327937,267,2,0x053500,0x0AB500,341248
0x050101,327937,268,20,0x0534CD,0x0AB4CD,341197
0x050101,327937,269,21,0x050594,0x0A8594,329108
0x050101,327937,270,3,0x0526FB,0x0AA6FB,337659
0x050101,327937,271,5,0x0551C7,0x0AD1C7,348615
0x050101,327937,272,8,0x055DD2,0x0ADDD2,351698
0x050101,327937,273,7,0x0578D8,0x0AF8D8,358616
0x050101,327937,274,27,0x0571A0,0x0AF1A0,356768
0x050101,327937,275,12,0x050460,0x0A8460,328800
0x050101,327937,276,5,0x05337A,0x0AB37A,340858
0x050101,327937,277,2,0x0530A7,0x0AB0A7,340135
0x050101,327937,278,103,0x057F21,0x0AFF21,360225
0x050101,327937,279,3,0x0500FE,0x0A80FE,327934
0x050101,327937,280,5,0x052400,0x0AA400,336896
0x050101,327937,281,2,0x05090C,0x0A890C,329996
0x050101,327937,282,5,0x051B04,0x0A9B04,334596
0x050101,327937,283,24,0x050108,0x0A8108,327944
0x050101,327937,284,2,0x051F0B,0x0A9F0B,335627
0x050101,327937,285,2,0x051B00,0x0A9B00,334592
