ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x1B8300,1803008,78,1,0x1BC182,0x37C182,1819010
0x1B8300,1803008,79,1,0x1BC183,0x37C183,1819011
0x1B8300,1803008,80,1,0x1BC184,0x37C184,1819012
0x1B8300,1803008,81,1,0x1BC185,0x37C185,1819013
0x1B8300,1803008,82,1,0x1BC186,0x37C186,1819014
0x1B8300,1803008,83,1,0x1BC187,0x37C187,1819015
0x1B8300,1803008,84,1,0x1BC188,0x37C188,1819016
0x1B8300,1803008,85,1,0x1BC189,0x37C189,1819017
0x1B8300,1803008,86,1,0x1BC18A,0x37C18A,1819018
0x1B8300,1803008,87,1,0x1BC18B,0x37C18B,1819019
0x1B8300,1803008,88,1,0x1BC18C,0x37C18C,1819020
0x1B8300,1803008,89,1,0x1BC18D,0x37C18D,1819021
0x1B8300,1803008,90,1,0x1BC18E,0x37C18E,1819022
0x1B8300,1803008,91,1,0x1BC18F,0x37C18F,1819023
0x1B8300,1803008,92,1,0x1BC190,0x37C190,1819024
0x1B8300,1803008,93,1,0x1BC191,0x37C191,1819025
0x1B8300,1803008,94,1,0x1BC192,0x37C192,1819026
0x1B8300,1803008,95,1,0x1BC193,0x37C193,1819027
0x1B8300,1803008,96,1,0x1BC194,0x37C194,1819028
0x1B8300,1803008,97,1,0x1BC195,0x37C195,1819029
0x1B8300,1803008,98,1,0x1BC196,0x37C196,1819030
0x1B8300,1803008,99,1,0x1BC197,0x37C197,1819031
0x1B8300,1803008,100,1,0x1BC198,0x37C198,1819032
0x1B8300,1803008,101,1,0x1BC199,0x37C199,1819033
0x1B8300,1803008,102,1,0x1BC19A,0x37C19A,1819034
0x1B8300,1803008,103,1,0x1BC19B,0x37C19B,1819035
