ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x1B0E00,1773056,32,6,0x1B1510,0x369510,1774864
0x1B0E00,1773056,33,12,0x1B152F,0x36952F,1774895
0x1B0E00,1773056,34,16,0x1B157B,0x36957B,1774971
0x1B0E00,1773056,35,16,0x1B1592,0x369592,1774994
0x1B0E00,1773056,36,20,0x1B15AD,0x3695AD,1775021
0x1B0E00,1773056,37,13,0x1B15C1,0x3695C1,1775041
0x1B0E00,1773056,38,16,0x1B15CE,0x3695CE,1775054
0x1B0E00,1773056,39,10,0x1B160D,0x36960D,1775117
0x1B0E00,1773056,40,14,0x1B1642,0x369642,1775170
0x1B0E00,1773056,41,9,0x1B166D,0x36966D,1775213
0x1B0E00,1773056,42,7,0x1B1685,0x369685,1775237
0x1B0E00,1773056,43,10,0x1B168C,0x36968C,1775244
0x1B0E00,1773056,44,11,0x1B16A5,0x3696A5,1775269
0x1B0E00,1773056,45,9,0x1B16BE,0x3696BE,1775294
0x1B0E00,1773056,46,10,0x1B16D3,0x3696D3,1775315
0x1B0E00,1773056,47,8,0x1B16DD,0x3696DD,1775325
0x1B0E00,1773056,48,7,0x1B16EB,0x3696EB,1775339
0x1B0E00,1773056,49,15,0x1B16FE,0x3696FE,1775358
0x1B0E00,1773056,50,6,0x1B171E,0x36971E,1775390
0x1B0E00,1773056,51,11,0x1B1740,0x369740,1775424
0x1B0E00,1773056,52,7,0x1B1752,0x369752,1775442
0x1B1000,1773568,0,8,0x1B1200,0x369200,1774080
0x1B1000,1773568,1,28,0x1B1224,0x369224,1774116
0x1B1000,1773568,2,9,0x1B124E,0x36924E,1774158
0x1B1000,1773568,3,7,0x1B125E,0x36925E,1774174
0x1B1000,1773568,4,8,0x1B1265,0x369265,1774181
0x1B1000,1773568,5,11,0x1B1276,0x369276,1774198
0x1B1000,1773568,6,11,0x1B128B,0x36928B,1774219
0x1B1000,1773568,7,6,0x1B129D,0x36929D,1774237
0x1B1000,1773568,8,9,0x1B12B5,0x3692B5,1774261
0x1B1000,1773568,9,7,0x1B12D1,0x3692D1,1774289
0x1B1000,1773568,10,8,0x1B12E0,0x3692E0,1774304
0x1B1000,1773568,11,6,0x1B12EF,0x3692EF,1774319
0x1B1000,1773568,12,1,0x1B12F5,0x3692F5,1774325
0x1B1000,1773568,13,7,0x1B12FC,0x3692FC,1774332
0x1B1000,1773568,14,7,0x1B1309,0x369309,1774345
0x1B1000,1773568,15,10,0x1B131D,0x36931D,1774365
0x1B1000,1773568,16,14,0x1B132E,0x36932E,1774382
0x1B1000,1773568,17,8,0x1B134B,0x36934B,1774411
0x1B1000,1773568,18,21,0x1B137B,0x36937B,1774459
0x1B1000,1773568,19,27,0x1B13B4,0x3693B4,1774516
0x1B1000,1773568,20,8,0x1B13D5,0x3693D5,1774549
0x1B1000,1773568,21,7,0x1B13F6,0x3693F6,1774582
0x1B1000,1773568,22,1,0x1B13FD,0x3693FD,1774589
0x1B1000,1773568,23,8,0x1B13FE,0x3693FE,1774590
0x1B1000,1773568,24,16,0x1B1419,0x369419,1774617
0x1B1000,1773568,25,19,0x1B1445,0x369445,1774661
0x1B1000,1773568,26,10,0x1B1468,0x369468,1774696
0x1B1000,1773568,27,12,0x1B148B,0x36948B,1774731
0x1B1000,1773568,28,8,0x1B149F,0x36949F,1774751
0x1B1000,1773568,29,8,0x1B14C4,0x3694C4,1774788
0x1B1000,1773568,30,19,0x1B14D9,0x3694D9,1774809
0x1B1000,1773568,31,12,0x1B1504,0x369504,1774852
0x1B1000,1773568,32,6,0x1B1510,0x369510,1774864
0x1B1000,1773568,33,12,0x1B152F,0x36952F,1774895
0x1B1000,1773568,34,16,0x1B157B,0x36957B,1774971
0x1B1000,1773568,35,16,0x1B1592,0x369592,1774994
0x1B1000,1773568,36,20,0x1B15AD,0x3695AD,1775021
0x1B1000,1773568,37,13,0x1B15C1,0x3695C1,1775041
0x1B1000,1773568,38,16,0x1B15CE,0x3695CE,1775054
0x1B1000,1773568,39,7,0x1B1617,0x369617,1775127
0x1B1000,1773568,40,14,0x1B1642,0x369642,1775170
0x1B1000,1773568,41,9,0x1B166D,0x36966D,1775213
0x1B1000,1773568,42,7,0x1B1685,0x369685,1775237
0x1B1000,1773568,43,10,0x1B168C,0x36968C,1775244
0x1B1000,1773568,44,11,0x1B16A5,0x3696A5,1775269
0x1B1000,1773568,45,9,0x1B16BE,0x3696BE,1775294
0x1B1000,1773568,46,10,0x1B16D3,0x3696D3,1775315
0x1B1000,1773568,47,8,0x1B16DD,0x3696DD,1775325
0x1B1000,1773568,48,7,0x1B16EB,0x3696EB,1775339
0x1B1000,1773568,49,15,0x1B16FE,0x3696FE,1775358
0x1B1000,1773568,50,6,0x1B171E,0x36971E,1775390
0x1B1000,1773568,51,11,0x1B1740,0x369740,1775424
0x1B1000,1773568,52,7,0x1B1752,0x369752,1775442
