ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x1B8000,1802240,107,14,0x1B94E3,0x3794E3,1807587
0x1B8000,1802240,108,1,0x1B94F1,0x3794F1,1807601
0x1B8000,1802240,109,138,0x1B94F2,0x3794F2,1807602
0x1B8000,1802240,110,33,0x1B957C,0x37957C,1807740
0x1B8000,1802240,111,68,0x1B959D,0x37959D,1807773
0x1B8000,1802240,112,83,0x1B95E1,0x3795E1,1807841
0x1B8000,1802240,113,54,0x1B9634,0x379634,1807924
0x1B8000,1802240,114,40,0x1B966A,0x37966A,1807978
0x1B8000,1802240,115,11,0x1B9692,0x379692,1808018
0x1B8000,1802240,116,47,0x1B969D,0x37969D,1808029
0x1B8000,1802240,117,79,0x1B96CC,0x3796CC,1808076
0x1B8000,1802240,118,70,0x1B971B,0x37971B,1808155
0x1B8000,1802240,119,42,0x1B9761,0x379761,1808225
0x1B8000,1802240,120,13,0x1B978B,0x37978B,1808267
0x1B8000,1802240,121,24,0x1B9798,0x379798,1808280
0x1B8000,1802240,122,12,0x1B97B0,0x3797B0,1808304
0x1B8000,1802240,123,42,0x1B97BC,0x3797BC,1808316
0x1B8000,1802240,124,26,0x1B97E6,0x3797E6,1808358
0x1B8000,1802240,125,14,0x1B9800,0x379800,1808384
0x1B8000,1802240,126,14,0x1B980E,0x37980E,1808398
0x1B8000,1802240,127,100,0x1B981C,0x37981C,1808412
0x1B8000,1802240,128,141,0x1B9880,0x379880,1808512
0x1B8000,1802240,129,25,0x1B990D,0x37990D,1808653
0x1B8000,1802240,130,64,0x1B9926,0x379926,1808678
0x1B8000,1802240,131,68,0x1B9966,0x379966,1808742
0x1B8000,1802240,132,21,0x1B99AA,0x3799AA,1808810
0x1B8000,1802240,133,24,0x1B99BF,0x3799BF,1808831
0x1B8000,1802240,134,13,0x1B99D7,0x3799D7,1808855
0x1B8000,1802240,135,1,0x1B99E4,0x3799E4,1808868
0x1B8000,1802240,136,1,0x1B99E5,0x3799E5,1808869
0x1B8000,1802240,137,1,0x1B99E6,0x3799E6,1808870
0x1B8000,1802240,138,22,0x1B99E7,0x3799E7,1808871
0x1B8000,1802240,139,21,0x1B99FD,0x3799FD,1808893
0x1B8000,1802240,140,20,0x1B9A12,0x379A12,1808914
0x1B8000,1802240,141,16,0x1B9A26,0x379A26,1808934
0x1B8000,1802240,142,45,0x1B9A36,0x379A36,1808950
0x1B8000,1802240,143,26,0x1B9A63,0x379A63,1808995
0x1B8000,1802240,144,25,0x1B9A7D,0x379A7D,1809021
0x1B8000,1802240,145,1,0x1B9A96,0x379A96,1809046
0x1B8000,1802240,146,1,0x1B9A97,0x379A97,1809047
0x1B8000,1802240,147,60,0x1B9A98,0x379A98,1809048
0x1B8000,1802240,148,24,0x1B9AD4,0x379AD4,1809108
0x1B8000,1802240,149,21,0x1B9AEC,0x379AEC,1809132
0x1B8000,1802240,150,23,0x1B9B01,0x379B01,1809153
0x1B8000,1802240,151,79,0x1B9B18,0x379B18,1809176
0x1B8000,1802240,152,24,0x1B9B67,0x379B67,1809255
0x1B8000,1802240,153,58,0x1B9B7F,0x379B7F,1809279
0x1B8000,1802240,154,47,0x1B9BB9,0x379BB9,1809337
0x1B8000,1802240,155,39,0x1B9BE8,0x379BE8,1809384
0x1B8000,1802240,156,13,0x1B9C0F,0x379C0F,1809423
0x1B8000,1802240,157,97,0x1B9C1C,0x379C1C,1809436
0x1B8000,1802240,158,85,0x1B9C7D,0x379C7D,1809533
0x1B8000,1802240,159,9,0x1B9CD2,0x379CD2,1809618
0x1B8000,1802240,160,26,0x1B9CDB,0x379CDB,1809627
0x1B8000,1802240,161,55,0x1B9CF5,0x379CF5,1809653
0x1B8000,1802240,162,17,0x1B9D2C,0x379D2C,1809708
0x1B8000,1802240,163,111,0x1B9D3D,0x379D3D,1809725
0x1B8000,1802240,164,64,0x1B9DAC,0x379DAC,1809836
0x1B8000,1802240,165,70,0x1B9DEC,0x379DEC,1809900
0x1B8000,1802240,166,86,0x1B9E32,0x379E32,1809970
0x1B8000,1802240,167,22,0x1B9E88,0x379E88,1810056
0x1B8000,1802240,168,47,0x1B9E9E,0x379E9E,1810078
0x1B8000,1802240,169,19,0x1B9ECD,0x379ECD,1810125
0x1B8000,1802240,170,18,0x1B9EE0,0x379EE0,1810144
0x1B8000,1802240,171,23,0x1B9EF2,0x379EF2,1810162
0x1B8000,1802240,172,1,0x1B9F09,0x379F09,1810185
0x1B8000,1802240,173,1,0x1B9F0A,0x379F0A,1810186
0x1B8000,1802240,174,1,0x1B9F0B,0x379F0B,1810187
0x1B8000,1802240,175,20,0x1B9F0C,0x379F0C,1810188
0x1B8000,1802240,176,63,0x1B9F20,0x379F20,1810208
0x1B8000,1802240,177,49,0x1B9F5F,0x379F5F,1810271
0x1B8000,1802240,178,10,0x1B9F90,0x379F90,1810320
0x1B8000,1802240,179,9,0x1B9F9A,0x379F9A,1810330
0x1B8000,1802240,180,42,0x1B9FA3,0x379FA3,1810339
0x1B8000,1802240,181,20,0x1B9FCD,0x379FCD,1810381
0x1B8000,1802240,182,10,0x1B9FE1,0x379FE1,1810401
0x1B8000,1802240,183,11,0x1B9FEB,0x379FEB,1810411
0x1B8000,1802240,184,14,0x1B9FF6,0x379FF6,1810422
0x1B8000,1802240,185,11,0x1BA004,0x37A004,1810436
0x1B8000,1802240,186,1,0x1BA00F,0x37A00F,1810447
0x1B8000,1802240,187,1,0x1BA010,0x37A010,1810448
0x1B8000,1802240,188,1,0x1BA011,0x37A011,1810449
0x1B8000,1802240,189,1,0x1BA012,0x37A012,1810450
0x1B8000,1802240,190,1,0x1BA013,0x37A013,1810451
0x1B8000,1802240,191,1,0x1BA014,0x37A014,1810452
0x1B8000,1802240,192,21,0x1BA015,0x37A015,1810453
0x1B8000,1802240,193,40,0x1BA02A,0x37A02A,1810474
0x1B8000,1802240,194,92,0x1BA052,0x37A052,1810514
0x1B8000,1802240,195,284,0x1BA0AE,0x37A0AE,1810606
